State_Name,SL_No,District_Name,Total_Projects_Outlay,ApprShare_Center,ApprShare_State,ApprShare_Beneficiary,Rof_Center,Rof_State,Rof_Beneficiary,Rof_Total,ExpReported_Center,ExpReported_State,ExpReported_Beneficiary,ExpReported_Total,PO_IHHL_BPL,PO_IHHL_APL,PO_IHHL_TOTAL,PO_SCW,PO_School_Toilets,PO_Anganwadi_Toilets,PO_RSM,PO_PC,PP_IHHL_BPL,PP_IHHL_APL,PP_IHHL_TOTAL,PP_SCW,PP_School_Toilets,PP_Anganwadi_Toilets,PP_RSM,PP_PC,BPL_Appr.(C+S+B),BPL_Exp.(C+S+B),BPL_(%)_age,School_Appr.(C+S+B),School_Exp.(C+S+B),School_(%)_age,Anganwadi_Appr.(C+S+B),Anganwadi_Exp.(C+S+B),Anganwadi_(%)_age,Sanitary_Complex_Appr.(C+S+B),Sanitary_Complex_Exp.(C+S+B),Sanitary_Complex_(%)_age,IHHL_BPL_Ach_SC,IHHL_BPL_Ach_ST,IHHL_BPL_Ach_General,IHHL_BPL_Ach_PH,IHHL_BPL_Ach_%_SC_ST,IHHL_APL_Ach_SC,IHHL_APL_Ach_ST,IHHL_APL_Ach_Small_Marginal_Farmers,IHHL_APL_Ach_Landless_Labourers,IHHL_APL_Ach_PH,IHHL_APL_Ach_Women_Headed_Households,Rural_Households,Census_2001_IHHL
RAJASTHAN,30,SIROHI,1925.35,1301.63,480.54,143.18,832.91,190.37,0.00,1023.28,755.62,190.32,0.00,945.94,36060,79445,115505,50,1137,391,10,0,28913,63016,91929,30,1137,391,15,5,1111.83,543.70,48.90,258.60,258.60,100,27.90,15.74,56.42,100.00,18.00,18.00,9699,8853,10361,0,64.16,220,272,358,133,1,4,161080,15146
RAJASTHAN,31,TONK,2270.48,1533.84,573.03,163.61,950.13,221.35,29.63,1201.11,833.97,222.46,21.64,1078.08,41916,182977,224893,50,1812,724,10,0,15123,38043,53166,18,1808,277,0,10,1262.92,350.48,27.75,447.30,459.84,100.00,50.31,38.43,76.39,100.02,21.48,21.48,4555,2230,8024,9,44.87,158,72,380,22,1,3,214114,10851
RAJASTHAN,32,UDAIPUR,9000.49,5994.56,2248.72,757.21,4470.94,1102.24,399.72,5972.90,2974.81,1102.60,399.96,4477.38,218401,206871,425272,22,3848,2256,10,0,130584,160163,290747,22,3819,1765,0,0,6604.30,3157.96,47.82,986.06,885.88,89.84,163.60,152.76,93.37,22.00,19.00,86.36,16612,94963,19009,10,85.44,0,11,0,0,0,0,496777,32685
SIKKIM,1,EAST SIKKIM,768.19,501.50,161.29,105.40,592.93,362.70,304.91,1260.54,602.00,366.45,306.62,1275.06,24109,18000,42109,225,464,36,7,0,28743,18012,46755,299,543,139,0,0,285.05,904.91,100.00,92.80,120.74,100.00,3.60,8.56,100.00,138.60,135.72,97.92,5908,8518,14317,0,50.19,5,6,0,0,0,1,32212,25404
SIKKIM,2,NORTH SIKKIM,270.69,178.95,59.51,32.23,208.59,150.62,84.94,444.15,195.23,151.19,85.31,431.73,4978,1031,6009,135,272,63,3,0,5680,1048,6728,286,308,108,0,0,42.95,269.37,100.00,54.40,63.77,100.00,6.30,8.12,100.00,84.60,51.18,60.50,260,4906,514,0,90.95,0,7,0,0,0,0,7951,3569
SIKKIM,3,SOUTH SIKKIM,466.58,301.51,101.80,63.27,274.88,265.08,143.70,683.66,282.85,266.27,145.64,694.76,8970,7681,16651,205,438,82,1,0,12795,7946,20741,290,461,94,0,0,95.30,384.42,100.00,87.60,123.53,100.00,8.20,16.13,100.00,131.00,126.80,96.79,4073,4251,4471,0,65.06,5,6,0,0,1,0,25476,14553
SIKKIM,4,WEST SIKKIM,548.36,356.60,118.14,73.62,438.83,298.42,197.42,934.67,442.82,300.09,200.09,943.00,13245,9000,22245,224,430,159,1,0,15003,9544,24547,231,467,175,0,0,139.65,634.77,100.00,86.00,102.17,100.00,15.90,18.36,100.00,134.79,121.86,90.41,1550,5718,7235,0,48.44,0,3,0,0,0,0,26731,10912
TAMIL NADU,1,COIMBATORE,3517.04,2233.12,863.27,420.65,2803.07,792.84,320.02,3915.93,2633.85,756.20,319.60,3709.65,190006,163561,353567,10,1026,812,14,0,204318,164249,368567,10,1026,812,4,0,2787.11,3129.55,100.00,219.60,214.93,97.87,41.23,65.83,100.00,10.00,10.00,100,129485,320,41202,0,63.53,0,0,0,0,0,0,237155,59296
TAMIL NADU,2,CUDDALORE,5955.58,3893.32,1417.73,644.53,4569.32,2510.32,1439.65,8519.29,4212.64,2367.67,722.12,7302.44,242992,104369,347361,69,2635,1486,10,0,245857,105467,351324,69,2619,1486,10,13,3953.55,5364.27,100.00,566.90,598.70,100.00,85.10,101.17,100.00,103.50,211.46,100.00,105243,472,140142,6,43.00,2423,1150,45973,50978,1740,3202,425191,42252
TAMIL NADU,3,DHARMAPURI,3498.86,2279.71,821.14,398.01,2605.36,1003.94,307.53,3916.83,2222.29,875.38,308.97,3406.64,152872,60203,213075,0,2507,715,4,0,153036,63986,217022,0,2399,715,1,0,2403.95,2505.89,100.00,554.66,562.65,100.00,64.58,71.53,100.00,0.00,0.00,0.00,27563,0,125257,0,18.01,23,0,48,26,0,1,315563,61249
TAMIL NADU,4,DINDIGUL,3871.65,2044.42,1089.34,737.89,2442.77,1297.22,535.71,4275.70,2195.01,1037.00,450.63,3682.64,131516,319776,451292,20,1368,1374,10,0,122610,230130,352740,20,1385,1356,10,0,2987.30,2918.39,97.69,295.80,329.14,100.00,73.97,64.38,87.04,40.00,46.00,100.00,15790,3366,95457,150,15.62,30613,892,374,254,21,99,352757,39443
TAMIL NADU,5,ERODE,3097.77,1991.28,699.77,406.72,2320.94,741.08,378.43,3440.46,1816.27,691.13,382.44,2889.84,165306,110521,275827,63,2798,752,10,0,165426,145125,310551,63,2798,759,10,0,1773.04,1773.16,100.00,625.90,512.87,81.94,26.52,37.06,100.00,63.00,63.00,100,39766,1452,124208,64,24.92,25,0,18,28,0,3,324097,73450
TAMIL NADU,6,KANCHIPURAM,4541.10,2209.82,1286.29,1044.99,3128.90,1901.88,818.40,5849.18,3169.59,1788.91,712.78,5671.28,147350,240767,388117,58,1955,1497,10,0,160732,185027,345759,51,1962,2033,8,7,3158.63,4483.32,100.00,462.56,461.28,99.72,87.70,187.70,100.00,116.00,101.80,87.76,13193,1,147538,0,8.21,8283,1085,5983,3346,156,1023,354476,43399
TAMIL NADU,7,KANYAKUMARI(NAGERCOIL),2124.05,938.81,591.65,593.59,1066.74,682.06,396.34,2145.14,986.54,516.75,397.21,1900.51,76233,10568,86801,43,557,367,5,0,84968,9542,94510,26,429,384,2,0,1359.62,1499.55,100.00,131.66,89.82,68.22,18.66,19.52,100.00,86.00,28.62,33.28,3024,924,81020,0,4.65,0,0,586,6,0,0,86390,79509
TAMIL NADU,8,KARUR,2101.46,1343.58,463.80,294.08,1452.06,600.23,350.43,2402.72,1467.76,595.38,352.29,2415.43,105280,72598,177878,108,932,418,10,0,105280,57385,162665,98,698,437,10,6,1222.07,1709.83,100.00,239.06,164.15,68.66,40.88,45.50,100.00,216.00,224.98,100.00,32113,0,73167,0,30.50,861,0,915,1013,44,33,168830,18089
TAMIL NADU,9,KRISHNAGIRI,6151.00,4049.14,1485.02,616.84,4570.07,1809.62,422.01,6801.70,4340.85,1669.01,395.10,6404.96,204772,85863,290635,40,2774,924,6,0,163981,71368,235349,337,2770,924,6,0,4398.08,5085.55,100.00,659.66,660.44,100.00,87.08,100.94,100.00,80.00,44.10,55.12,23434,3772,136775,50,16.59,61,16,2215,2,0,0,344807,3126
TAMIL NADU,10,MADURAI,4273.73,2793.22,1031.56,448.95,3468.75,1544.90,673.79,5687.43,2760.35,1399.86,623.02,4783.24,153151,224536,377687,0,1845,881,10,0,133830,111425,245255,444,1680,874,7,0,3210.21,3903.34,100.00,487.06,461.40,94.73,46.33,72.05,100.00,0.00,0.00,0.00,27854,33,104117,0,20.84,266,0,872,806,30,41,319126,41380
TAMIL NADU,11,NAGAPATTINAM,3738.82,2489.81,914.38,334.63,3092.36,1236.36,243.89,4572.61,2892.69,901.82,221.11,4015.61,131000,140933,271933,50,1934,646,10,0,118595,89196,207791,1,1934,646,6,6,2407.44,2794.31,100.00,524.50,260.12,49.59,27.75,35.94,100.00,100.00,1.68,1.68,56945,315,60905,430,48.28,2583,534,30221,2689,511,1664,323340,48303
TAMIL NADU,12,NAMAKKAL,2357.00,1516.25,529.35,311.40,1989.73,1134.90,302.25,3426.88,1857.37,731.84,302.67,2891.88,117538,113278,230816,50,1027,673,4,0,117564,80356,197920,50,1027,673,4,0,1602.83,2399.90,100.00,223.40,187.32,83.85,35.52,30.70,86.43,100.00,109.10,100.00,31483,7493,78588,0,33.15,946,251,3968,1378,0,23,284156,39158
TAMIL NADU,13,NILGIRIS(UDHAGAMANDALAM),1423.43,875.08,356.00,192.35,651.35,339.98,88.82,1080.15,556.66,276.44,88.82,921.92,43000,51545,94545,75,839,271,4,0,35999,22411,58410,59,850,271,1,0,860.59,599.65,69.68,172.90,160.52,92.84,14.94,14.00,93.71,156.26,67.34,43.09,5307,1156,29536,390,17.95,68,0,0,0,0,0,84366,25006
TAMIL NADU,14,PERAMBALUR,3340.23,2146.04,761.29,432.90,2646.14,1299.87,528.95,4474.96,2698.32,1104.42,525.53,4328.27,181496,94081,275577,49,1256,1185,10,0,181517,62055,243572,59,1247,970,11,4,2321.40,3585.41,100.00,277.82,272.80,98.19,100.86,90.42,89.65,66.80,68.50,100.00,60276,3953,117188,1046,35.38,1763,40,2823,2698,206,350,124419,7802
TAMIL NADU,15,PUDUKKOTTAI,4012.67,2638.50,956.52,417.65,3260.71,1338.31,452.34,5051.36,3375.21,1292.76,451.28,5119.26,176710,77100,253810,50,3826,1306,10,0,198097,77100,275197,50,3548,1306,0,10,2187.41,3300.46,100.00,1064.90,837.33,78.63,66.49,75.26,100.00,100.00,100.00,100,43686,0,130329,845,22.05,0,0,0,0,0,0,312868,28526
TAMIL NADU,16,RAMANATHAPURAM,2262.60,1183.45,595.69,483.46,1665.10,889.59,626.85,3181.54,1699.29,743.63,570.49,3013.42,105000,109870,214870,52,1460,821,10,0,156730,68093,224823,6,1460,821,5,0,1077.95,2101.67,100.00,320.36,331.45,100.00,43.19,63.70,100.00,104.00,12.00,11.54,51015,0,103065,2650,32.55,3334,0,3412,2121,197,1011,232147,27177
TAMIL NADU,17,SALEM,5827.49,3808.23,1419.66,599.60,4422.10,1487.76,797.83,6707.69,4299.73,1216.14,797.81,6313.68,232463,233736,466199,128,2108,1253,10,0,214446,133003,347449,32,2108,1191,4,1,4315.60,5501.63,100.00,466.00,485.79,100.00,72.62,71.81,98.88,263.50,69.50,26.38,52320,9178,152948,0,28.68,0,0,0,0,0,0,454964,40686
TAMIL NADU,18,SIVAGANGA,3170.89,1964.33,739.38,467.18,2588.29,731.90,376.06,3696.25,2057.95,702.11,374.48,3134.54,125730,130058,255788,10,851,601,6,0,124696,52396,177092,12,851,601,9,0,2237.07,2572.24,100.00,170.20,134.60,79.08,30.06,37.84,100.00,20.00,27.80,100.00,19375,2,105259,0,15.54,3,0,64,0,0,0,236937,24676
TAMIL NADU,19,THANJAVUR,7560.24,4017.84,2152.97,1389.43,3486.71,1949.33,913.75,6349.78,3655.50,1863.59,916.80,6435.90,177761,196183,373944,25,4540,1022,10,0,147650,126188,273838,25,2809,1022,2,0,4943.71,4750.95,96.10,1417.70,1282.26,90.45,57.88,61.75,100.00,35.00,32.00,91.43,11148,564,134885,1,7.93,1254,71,4436,3729,181,474,391191,56053
TAMIL NADU,20,THENI,2213.13,1095.61,610.21,507.31,1241.21,721.32,389.63,2352.16,1112.29,599.58,388.96,2100.83,73362,71577,144939,35,440,552,7,0,73060,59376,132436,35,408,569,5,0,1555.07,1713.72,100.00,100.76,92.35,91.65,29.87,31.21,100.00,70.00,70.00,100,13536,384,57682,72,19.05,1277,0,365,686,7,246,158207,17115
TAMIL NADU,21,THOOTHUKUDI,2592.94,1207.55,730.98,654.41,1844.17,1026.86,560.70,3431.73,1444.98,737.19,550.57,2732.75,91637,253636,345273,54,260,718,4,0,88272,124565,212837,5,297,714,15,2,1943.46,2378.67,100.00,55.16,67.42,100.00,38.04,37.73,99.19,106.26,8.56,8.06,28065,21,60080,774,31.82,1327,0,1782,1138,42,261,239037,39871
TAMIL NADU,22,TIRUCHIRAPPALLI,2020.75,939.24,552.86,528.65,1552.47,1134.80,468.11,3155.38,1287.33,802.78,416.77,2506.88,77747,166886,244633,5,929,1027,10,0,77747,132523,210270,5,804,917,10,0,1234.54,1781.52,100.00,225.26,211.93,94.08,58.26,52.84,90.70,10.00,11.00,100.00,20980,1252,55513,2,28.60,1449,62,2352,3733,18,77,358811,42385
TAMIL NADU,23,TIRUNELVELI,2623.83,1716.56,571.03,336.24,2311.24,980.53,439.99,3731.76,2273.90,982.13,440.34,3696.37,125763,155744,281507,19,557,907,10,0,139342,115952,255294,19,557,907,10,5,1762.70,3094.03,100.00,115.16,115.15,99.99,48.13,48.06,99.85,38.00,36.98,97.32,52722,71,86549,234,37.89,3054,5,3398,2659,21,71,422597,54943
TAMIL NADU,24,TIRUVALLUR,6505.18,4249.62,1572.40,683.16,3684.38,1386.62,232.72,5303.72,3352.44,1384.39,232.63,4969.46,194625,58084,252709,35,1418,1312,10,0,169561,80507,250068,35,1418,1312,8,0,4858.27,3693.01,76.01,283.90,284.90,100.00,70.67,70.66,99.99,71.00,69.80,98.31,60773,7647,101141,413,40.35,2733,488,27,8,0,2,325798,51968
TAMIL NADU,25,TIRUVANNAMALAI,5575.39,2703.40,1572.91,1299.08,4046.70,1751.77,635.03,6433.50,2874.23,1606.84,587.16,5068.23,209116,356665,565781,70,3635,1263,10,0,209116,298628,507744,43,3600,1263,4,0,3718.47,3770.65,100.00,865.90,842.14,97.26,63.16,67.34,100.00,152.50,85.24,55.90,70499,16616,122001,0,41.66,717,275,1807,5338,120,82,477106,36505
TAMIL NADU,26,TIRUVARUR,2038.24,1333.31,476.90,228.03,1938.49,450.38,148.88,2537.75,1262.67,414.57,129.49,1806.73,80920,53866,134786,50,1698,519,5,0,88006,29791,117797,8,1479,520,1,1,1011.72,1233.53,100.00,440.56,405.69,92.09,25.96,27.09,100.00,100.00,17.25,17.25,19745,0,59599,0,22.44,107,0,68,110,4,48,262679,40791
TAMIL NADU,27,VELLORE,4395.49,2813.71,1104.31,477.47,3926.42,1458.91,502.41,5887.75,3026.54,901.49,446.33,4374.35,207635,283872,491507,26,3451,1667,10,0,207671,273541,481212,26,3167,1902,10,0,2805.46,3116.62,100.00,764.60,665.20,87.00,90.17,109.87,100.00,26.00,26.00,100,91507,2776,113388,18,45.40,111904,246,24,21,1,1,537022,62590
TAMIL NADU,28,VILLUPURAM,9153.83,6053.89,2228.50,871.44,7448.65,2803.19,434.67,10686.52,7519.42,2622.44,396.98,10538.85,326185,211877,538062,60,3021,2185,10,0,276307,92168,368475,51,3021,2185,12,10,7060.50,8137.69,100.00,720.46,627.61,87.11,109.80,141.76,100.00,132.52,108.95,82.21,49334,4654,222319,0,19.54,218,14,1267,1182,35,68,683022,49065
TAMIL NADU,29,VIRUDHUNAGAR,4422.62,2837.17,1088.65,496.80,3472.27,1092.34,219.69,4784.30,2819.17,789.76,219.54,3828.47,174967,93202,268169,184,2031,816,10,0,160520,126175,286695,165,1727,816,10,0,2854.22,2719.40,95.28,561.30,456.02,81.24,47.21,47.20,99.98,334.00,280.96,84.12,40250,0,120001,0,25.07,1,0,9,60,0,0,266882,26367
TRIPURA,1,DHALAI,1443.04,956.68,317.46,168.90,1101.61,321.59,168.90,1592.10,957.23,301.59,168.90,1427.72,53507,28305,81812,95,648,944,5,0,53507,28305,81812,110,1104,1261,84,6,710.80,719.33,100.00,127.87,212.73,100.00,90.60,156.05,100.00,82.45,138.79,100.00,8876,30774,13857,0,74.10,67,271,47,15,0,0,73160,43024
TRIPURA,2,NORTH TRIPURA,1902.50,1190.38,514.00,198.12,1302.13,514.00,101.85,1917.98,1193.81,442.50,99.43,1735.73,78389,33744,112133,80,1150,1161,10,0,76905,31020,107925,87,1147,1158,48,44,1005.45,1020.46,100.00,299.29,304.02,100.00,84.12,85.74,100.00,67.58,71.05,100.00,18020,27408,26082,0,59.07,0,0,0,0,0,0,122693,87339
TRIPURA,3,SOUTH TRIPURA,3314.95,1892.40,811.32,611.23,2185.96,897.56,554.98,3638.50,1628.59,717.94,554.98,2901.51,139456,55849,195305,38,1352,1858,10,0,139456,55849,195305,50,1352,2198,11,323,2019.18,1900.09,94.10,369.19,362.72,98.25,93.91,178.07,100.00,12.00,123.50,100.00,25863,55247,58346,0,58.16,0,0,0,0,0,0,173665,116369
TRIPURA,4,WEST TRIPURA,3178.03,2080.78,757.72,339.53,2595.79,845.22,248.50,3689.51,1920.78,748.20,244.80,2913.77,183405,51119,234524,13,3683,2061,10,0,185569,44860,230429,48,3047,2910,0,59,1550.32,1570.97,100.00,971.73,838.95,86.34,103.06,108.13,100.00,2.60,2.60,100,35351,66230,83968,20,54.74,0,0,0,0,0,0,238261,173852
UTTAR PRADESH,1,AGRA,3015.28,2034.58,776.78,203.92,2189.14,914.75,145.60,3249.49,2294.97,893.31,135.12,3323.40,54188,278943,333131,5,5274,2856,3,0,54789,248405,303194,5,4439,1774,7,3,717.79,2392.51,100.00,1352.12,647.03,47.85,185.01,96.62,52.22,10.00,8.00,80.0,19617,0,35081,81,35.80,637,0,3276,2835,40,300,367102,49909
UTTAR PRADESH,2,ALIGARH,3363.52,2259.60,806.56,297.36,2549.09,1152.76,272.03,3973.88,1821.64,974.84,244.08,3040.56,73937,208775,282712,0,4007,1458,10,0,68745,178533,247278,0,3390,1458,3,1,1512.74,2093.27,100.00,740.96,579.76,78.24,93.14,136.55,100.00,0.00,0.00,0.00,19221,0,49404,112,27.96,1908,0,3157,2098,901,866,406432,69821
UTTAR PRADESH,3,ALLAHABAD,4879.30,3058.85,1210.41,610.04,3971.93,3906.42,1252.25,9130.60,3763.92,2497.20,766.07,7027.20,181370,493671,675041,20,5829,2547,10,0,201699,285946,487645,35,6032,2547,9,0,2086.02,5384.38,100.00,1303.76,1003.22,76.95,136.36,139.93,100.00,40.00,94.14,100.00,74505,20,127174,534,36.95,3173,0,6365,3572,585,1049,696236,76916
UTTAR PRADESH,4,AMBEDKAR NAGAR,4474.96,2875.47,1079.27,520.22,3022.38,2155.14,562.83,5740.35,2658.99,2110.25,521.34,5290.58,132725,138141,270866,18,2146,1350,3,1,145595,138141,283736,18,1710,1350,2,0,2573.36,4271.80,100.00,566.80,414.18,73.07,67.50,67.50,100,36.00,39.60,100.00,54192,0,91263,140,37.22,0,0,0,0,0,0,321866,30597
UTTAR PRADESH,5,AURAIYA,4530.79,2948.87,1105.63,476.29,2987.20,1691.57,640.31,5319.08,1967.32,1268.88,626.77,3862.97,127279,133364,260643,50,1277,817,2,1,101483,115981,217464,50,2240,817,1,1,3142.10,3164.48,100.00,523.40,320.20,61.18,40.86,40.85,99.98,100.00,100.00,100,56242,0,45241,0,55.42,837,0,899,769,154,278,207674,27584
UTTAR PRADESH,6,AZAMGARH,5895.58,3811.05,1469.79,614.74,4498.35,2012.46,355.97,6866.78,3815.95,1835.55,352.98,6004.48,188141,466925,655066,87,4888,4104,10,0,168833,263932,432765,87,4888,2744,6,0,3843.46,4046.91,100.00,829.66,1072.37,100.00,314.93,224.25,71.21,108.65,113.39,100.00,39947,0,96917,107,23.66,6679,0,12877,1806,499,1788,608684,67852
UTTAR PRADESH,7,BAGPAT,1349.48,899.60,323.85,126.03,1081.89,562.16,100.35,1744.40,790.00,504.51,90.81,1385.32,31467,77930,109397,12,1166,954,1,1,26774,76028,102802,42,1196,1034,1,0,678.95,868.96,100.00,181.90,193.80,100.00,60.46,136.51,100.00,24.00,24.00,100,18076,0,8248,0,67.51,325,0,0,0,0,0,162811,53873
UTTAR PRADESH,8,BAHRAICH,9891.70,6418.32,2449.55,1023.83,6311.63,3148.46,727.00,10187.10,4774.55,2765.55,676.15,8216.26,284073,174857,458930,10,6100,1802,10,0,228332,181899,410231,10,5101,1802,1,0,6757.32,6570.58,97.24,1274.76,1231.71,96.62,98.02,90.14,91.96,20.00,20.00,100,78056,5987,143767,522,36.81,4922,13,6044,1003,80,3582,549894,48507
UTTAR PRADESH,9,BALLIA,4737.11,2989.07,1139.70,608.34,2905.20,5578.17,909.68,9393.05,2386.28,2244.84,537.50,5168.62,172179,136937,309116,115,4636,1888,10,0,169523,134491,304014,120,4636,1888,4,4,2744.04,3657.53,100.00,918.83,939.87,100.00,94.40,111.94,100.00,109.72,217.70,100.00,34982,0,130618,279,20.64,1870,312,4805,3120,202,1120,437289,61248
UTTAR PRADESH,10,BALRAMPUR,2443.75,1600.46,603.40,239.89,1838.77,1321.28,194.51,3354.56,1996.41,1299.40,185.88,3481.69,65273,138410,203683,18,2948,1215,3,0,65932,95761,161693,18,2948,1215,3,1,1307.16,2758.39,100.00,521.60,428.24,82.10,60.76,60.76,100,36.00,37.80,100.00,12487,1391,51998,5,21.05,2320,0,4562,196,56,2879,296167,25025
UTTAR PRADESH,11,BANDA,5073.28,3381.73,1223.38,468.17,3280.39,2567.48,506.97,6354.84,2567.45,1884.74,504.04,4956.23,120620,78999,199619,10,4149,948,3,0,112690,65081,177771,10,3748,948,3,0,2784.76,4270.26,100.00,769.23,509.89,66.29,61.59,47.40,76.96,20.00,20.00,100,38098,0,73780,812,33.81,12812,0,0,0,0,0,273445,26281
UTTAR PRADESH,12,BARABANKI,5582.06,3549.47,1376.28,656.31,3955.54,3184.24,737.63,7877.41,3536.28,3146.56,610.35,7293.19,199542,377972,577514,26,5100,1798,10,0,206102,306943,513045,26,5100,1798,3,0,3608.30,5702.18,100.00,982.50,918.44,93.48,96.60,119.91,100.00,16.36,64.73,100.00,80649,0,125453,0,39.13,1806,0,0,0,0,0,514291,56246
UTTAR PRADESH,13,BAREILLY,3776.07,2478.06,921.05,376.96,3166.16,1849.44,1052.65,6068.25,2745.10,1575.42,837.92,5158.44,110000,227284,337284,15,4142,1798,5,0,110000,218386,328386,15,4142,1619,5,1,2301.45,4027.48,100.00,685.48,685.50,100.00,97.80,101.27,100.00,30.00,30.00,100,33000,0,77000,0,30.00,1347,0,6710,3494,739,1371,475575,154066
UTTAR PRADESH,14,BASTI,5338.11,3361.67,1352.71,623.73,3619.32,1565.72,358.92,5543.96,2937.52,1349.70,358.88,4646.09,160480,120653,281133,40,3695,2223,10,0,130975,98245,229220,37,3695,2036,1,0,3539.24,3742.95,100.00,620.87,426.51,68.70,116.77,108.80,93.17,80.00,76.60,95.75,52189,8,50927,710,39.85,4349,0,14240,0,9,265,358566,36700
UTTAR PRADESH,15,BIJNOR,3785.67,2472.81,935.15,377.71,2685.29,935.24,407.27,4027.80,2310.09,980.59,410.01,3700.69,110403,222569,332972,75,5271,1399,10,0,110403,198554,308957,75,4294,1399,7,0,1346.09,2182.00,100.00,1163.66,801.70,68.89,69.96,69.97,100.00,52.91,56.76,100.00,50962,734,58368,339,46.82,3793,0,4345,4219,192,852,476873,165258
UTTAR PRADESH,16,BUDAUN,2932.13,1794.77,754.59,382.77,2422.70,2301.62,469.40,5193.71,2366.63,1804.88,435.24,4606.74,107603,204479,312082,155,4680,1615,0,0,107719,125275,232994,155,4680,1615,3,1,1446.27,3544.00,100.00,732.12,553.20,75.56,80.76,65.98,81.70,106.56,95.90,90.00,31313,0,76290,0,29.07,2216,0,5433,2883,80,391,501193,125812
UTTAR PRADESH,17,BULANDSHAHR,2055.59,1383.67,537.29,134.63,1772.89,791.95,159.18,2724.02,1377.47,736.01,126.87,2240.35,28885,283408,312293,8,4868,2041,8,0,32440,234925,267365,8,4308,2041,1,0,314.57,1266.69,100.00,1007.28,691.94,68.69,103.89,80.70,77.68,11.55,11.55,100,11965,0,20475,5464,36.88,5260,0,5235,4883,215,976,438742,111092
UTTAR PRADESH,18,CHANDAULI,2007.56,1290.49,453.31,263.76,1715.72,1083.37,858.23,3657.32,1485.88,970.91,336.68,2793.47,92022,108852,200874,25,2287,1102,10,0,99880,89943,189823,25,2287,1102,10,0,1086.36,2032.42,100.00,350.23,352.69,100.00,55.10,56.26,100.00,50.00,50.00,100,28841,0,65739,0,28.88,0,0,0,0,0,0,256548,31608
UTTAR PRADESH,19,CHITRAKOOT,1135.11,722.64,279.92,132.55,1006.49,1121.11,94.99,2222.59,888.15,668.81,86.44,1643.40,38082,102505,140587,0,1920,479,5,0,42652,65140,107792,0,1920,479,1,0,511.33,1141.26,100.00,303.50,373.15,100.00,26.38,19.90,75.44,0.00,0.00,0.00,11324,0,31328,0,26.55,2642,0,938,589,131,169,150784,8582
UTTAR PRADESH,20,DEORIA,6481.13,4280.70,1550.34,650.09,4439.80,2232.61,1281.86,7954.27,3497.16,2146.27,1017.34,6660.77,181225,198893,380118,39,4696,1461,10,0,175100,183872,358972,31,4696,1461,2,0,3683.89,5496.49,100.00,815.23,809.07,99.24,86.42,96.11,100.00,78.00,63.80,81.79,58410,0,116506,332,33.36,7710,0,8960,2091,394,1092,426692,47321
UTTAR PRADESH,21,ETAH,2196.39,1442.27,511.24,242.88,1806.33,926.91,1428.60,4161.84,1548.04,924.19,502.24,2974.46,62001,143740,205741,30,3455,1347,7,1,73965,114856,188821,30,5220,1796,2,0,869.98,2089.36,100.00,671.27,563.90,84.00,67.34,89.80,100.00,60.00,60.00,100,16724,0,57183,57,22.61,1205,0,746,505,160,556,245668,56956
UTTAR PRADESH,22,ETAWAH,3550.20,2310.58,848.61,391.01,2318.32,1169.00,360.94,3848.26,2137.80,1169.00,355.15,3661.95,94097,223387,317484,44,2925,1223,3,1,94097,165850,259947,44,2925,1223,4,0,1832.18,2701.93,100.00,500.96,516.61,100.00,69.62,77.12,100.00,88.00,88.00,100,37669,0,56428,0,40.03,50800,220,6400,980,68,1065,214002,29416
UTTAR PRADESH,23,FAIZABAD,2800.59,1743.82,677.57,379.20,1962.89,1606.82,511.22,4080.93,1708.44,1517.70,342.77,3568.91,103376,105998,209374,10,2085,1140,10,0,106383,99383,205766,10,2085,1140,8,0,1830.67,2818.12,100.00,361.56,340.39,94.14,57.01,62.01,100.00,20.00,20.14,100.00,26596,0,79033,754,25.00,1136,0,2113,449,183,433,362059,36017
UTTAR PRADESH,24,FARRUKHABAD,4121.39,2650.64,1019.16,451.59,2984.15,2072.97,346.03,5403.15,2888.99,1671.21,309.64,4869.84,120471,54314,174785,35,3143,1227,2,1,120471,81999,202470,35,3143,1227,3,0,2820.05,3821.81,100.00,574.20,639.22,100.00,61.36,61.93,100.00,70.00,70.00,100,37587,0,82864,20,31.20,2414,0,5435,1774,214,643,239285,44794
UTTAR PRADESH,25,FATEHPUR,3596.43,2332.75,881.10,382.58,2648.61,1318.12,296.43,4263.16,1881.49,1237.68,293.67,3412.84,104414,202040,306454,15,3938,1548,5,0,100225,140265,240490,15,3938,1548,5,0,2049.25,2556.39,100.00,656.27,656.27,100,77.40,77.40,100,30.00,30.00,100,38984,0,61197,0,38.90,4010,0,1140,474,68,55,416615,55186
UTTAR PRADESH,26,FIROZABAD,1308.36,884.50,335.54,88.32,1342.15,368.99,66.28,1777.42,1112.18,368.20,65.38,1545.76,19843,228195,248038,10,3232,963,3,1,20913,166706,187619,10,3232,963,0,0,400.47,933.12,100.00,500.10,402.52,80.49,48.16,48.15,99.98,20.00,18.00,90.0,6873,0,14005,0,32.86,2985,0,3611,1801,363,516,271428,30381
